CustomerName,Country,InvoiceId,InvoiceDate,ProductName,CategoryName,UnitPrice,Quantity,LineTotal
Mark Philips,Canada,362,2013-05-11 00:00:00,I'm Real,R&B/Soul,0.99,1,0.99
Mark Philips,Canada,362,2013-05-11 00:00:00,"Whatever It Is, I Just Can't Stop",Rock,0.99,1,0.99
Mark Philips,Canada,362,2013-05-11 00:00:00,Destitute Illusions,R&B/Soul,0.99,1,0.99
Mark Philips,Canada,362,2013-05-11 00:00:00,Light Years,Electronica/Dance,0.99,1,0.99
Mark Philips,Canada,362,2013-05-11 00:00:00,Are You Gonna Be My Girl,Alternative & Punk,0.99,1,0.99
Mark Philips,Canada,362,2013-05-11 00:00:00,Take It Or Leave It,Alternative & Punk,0.99,1,0.99
Mark Philips,Canada,362,2013-05-11 00:00:00,May This Be Love,Rock,0.99,1,0.99
Mark Philips,Canada,362,2013-05-11 00:00:00,The Wind Cries Mary,Rock,0.99,1,0.99
Mark Philips,Canada,362,2013-05-11 00:00:00,Lords of Karma,Rock,0.99,1,0.99
Mark Philips,Canada,362,2013-05-11 00:00:00,Os Alquimistas Estão Chegando,Latin,0.99,1,0.99
Mark Philips,Canada,362,2013-05-11 00:00:00,As Dores do Mundo,Latin,0.99,1,0.99
Mark Philips,Canada,362,2013-05-11 00:00:00,Sem Sentido,Latin,0.99,1,0.99
Mark Philips,Canada,362,2013-05-11 00:00:00,Equinocio,World,0.99,1,0.99
František Wichterlová,Czech Republic,361,2013-05-06 00:00:00,Fear Of The Dark,Rock,0.99,1,0.99
František Wichterlová,Czech Republic,361,2013-05-06 00:00:00,Moonchild,Metal,0.99,1,0.99
František Wichterlová,Czech Republic,361,2013-05-06 00:00:00,The Clairvoyant,Metal,0.99,1,0.99
František Wichterlová,Czech Republic,361,2013-05-06 00:00:00,Stranger in a Strange Land,Metal,0.99,1,0.99
František Wichterlová,Czech Republic,361,2013-05-06 00:00:00,Gangland,Metal,0.99,1,0.99
František Wichterlová,Czech Republic,361,2013-05-06 00:00:00,Sign Of The Cross,Rock,0.99,1,0.99
František Wichterlová,Czech Republic,361,2013-05-06 00:00:00,Judgement Of Heaven,Rock,0.99,1,0.99
František Wichterlová,Czech Republic,361,2013-05-06 00:00:00,The Angel And The Gambler,Rock,0.99,1,0.99
František Wichterlová,Czech Republic,361,2013-05-06 00:00:00,Como Estais Amigos,Rock,0.99,1,0.99
Manoj Pareek,India,360,2013-05-03 00:00:00,The Trooper,Metal,0.99,1,0.99
Manoj Pareek,India,360,2013-05-03 00:00:00,To Tame A Land,Metal,0.99,1,0.99
Manoj Pareek,India,360,2013-05-03 00:00:00,Flash of The Blade,Metal,0.99,1,0.99
Manoj Pareek,India,360,2013-05-03 00:00:00,Rime of the Ancient Mariner,Metal,0.99,1,0.99
Manoj Pareek,India,360,2013-05-03 00:00:00,Brave New World,Metal,0.99,1,0.99
Manoj Pareek,India,360,2013-05-03 00:00:00,Sign Of The Cross,Metal,0.99,1,0.99
Steve Murray,United Kingdom,359,2013-05-02 00:00:00,Fates Warning,Metal,0.99,1,0.99
Steve Murray,United Kingdom,359,2013-05-02 00:00:00,Run Silent Run Deep,Metal,0.99,1,0.99
Steve Murray,United Kingdom,359,2013-05-02 00:00:00,Bring Your Daughter... ...To The Slaughter,Metal,0.99,1,0.99
Steve Murray,United Kingdom,359,2013-05-02 00:00:00,Where Eagles Dare,Metal,0.99,1,0.99
Enrique Muñoz,Spain,357,2013-05-01 00:00:00,The Trooper,Rock,0.99,1,0.99
Enrique Muñoz,Spain,357,2013-05-01 00:00:00,Sanctuary,Rock,0.99,1,0.99
Emma Jones,United Kingdom,358,2013-05-01 00:00:00,Tailgunner,Metal,0.99,1,0.99
Emma Jones,United Kingdom,358,2013-05-01 00:00:00,No Prayer For The Dying,Metal,0.99,1,0.99
Stanisław Wójcik,Poland,356,2013-04-18 00:00:00,Hallowed Be Thy Name,Rock,0.99,1,0.99
Madalena Sampaio,Portugal,355,2013-04-10 00:00:00,Magnetic Ocean,Jazz,0.99,1,0.99
Madalena Sampaio,Portugal,355,2013-04-10 00:00:00,She Wears Black,Jazz,0.99,1,0.99
Madalena Sampaio,Portugal,355,2013-04-10 00:00:00,For the Greater Good of God,Rock,0.99,1,0.99
Madalena Sampaio,Portugal,355,2013-04-10 00:00:00,Where Eagles Dare,Metal,0.99,1,0.99
Madalena Sampaio,Portugal,355,2013-04-10 00:00:00,Can I Play With Madness,Metal,0.99,1,0.99
Madalena Sampaio,Portugal,355,2013-04-10 00:00:00,The Wicker Man,Rock,0.99,1,0.99
Madalena Sampaio,Portugal,355,2013-04-10 00:00:00,The Thin Line Between Love & Hate,Rock,0.99,1,0.99
Madalena Sampaio,Portugal,355,2013-04-10 00:00:00,Face In The Sand,Heavy Metal,0.99,1,0.99
Madalena Sampaio,Portugal,355,2013-04-10 00:00:00,The Fugitive,Rock,0.99,1,0.99
Madalena Sampaio,Portugal,355,2013-04-10 00:00:00,04 - Running Free,Blues,0.99,1,0.99
Madalena Sampaio,Portugal,355,2013-04-10 00:00:00,Another Life,Heavy Metal,0.99,1,0.99
Madalena Sampaio,Portugal,355,2013-04-10 00:00:00,2 Minutes To Midnight,Metal,0.99,1,0.99
Madalena Sampaio,Portugal,355,2013-04-10 00:00:00,Run To The Hills,Metal,0.99,1,0.99
Madalena Sampaio,Portugal,355,2013-04-10 00:00:00,Wrathchild,Rock,0.99,1,0.99
Richard Cunningham,USA,354,2013-04-05 00:00:00,American Idiot,Alternative & Punk,0.99,1,0.99
Richard Cunningham,USA,354,2013-04-05 00:00:00,Give Me Novacaine,Alternative & Punk,0.99,1,0.99
Richard Cunningham,USA,354,2013-04-05 00:00:00,Whatsername,Alternative & Punk,0.99,1,0.99
Richard Cunningham,USA,354,2013-04-05 00:00:00,Paradise City,Rock,0.99,1,0.99
Richard Cunningham,USA,354,2013-04-05 00:00:00,Rocket Queen,Rock,0.99,1,0.99
Richard Cunningham,USA,354,2013-04-05 00:00:00,You Ain't the First,Rock,0.99,1,0.99
Richard Cunningham,USA,354,2013-04-05 00:00:00,Garden of Eden,Rock,0.99,1,0.99
Richard Cunningham,USA,354,2013-04-05 00:00:00,14 Years,Metal,0.99,1,0.99
Richard Cunningham,USA,354,2013-04-05 00:00:00,Pretty Tied Up,Metal,0.99,1,0.99
Dan Miller,USA,353,2013-04-02 00:00:00,Refazenda,Latin,0.99,1,0.99
Dan Miller,USA,353,2013-04-02 00:00:00,A Paz,Latin,0.99,1,0.99
Dan Miller,USA,353,2013-04-02 00:00:00,Tempo Rei,Latin,0.99,1,0.99
Dan Miller,USA,353,2013-04-02 00:00:00,Toda Menina Baiana,Latin,0.99,1,0.99
Dan Miller,USA,353,2013-04-02 00:00:00,Changes,Metal,0.99,1,0.99
Dan Miller,USA,353,2013-04-02 00:00:00,I Fucking Hate You,Metal,0.99,1,0.99
Frank Harris,USA,352,2013-04-01 00:00:00,Opachorô (Live),Latin,0.99,1,0.99
Frank Harris,USA,352,2013-04-01 00:00:00,A Novidade (Live),Latin,0.99,1,0.99
Frank Harris,USA,352,2013-04-01 00:00:00,De Ouro E Marfim (Live),Latin,0.99,1,0.99
Frank Harris,USA,352,2013-04-01 00:00:00,Lamento De Carnaval,Jazz,0.99,1,0.99
Roberto Almeida,Brazil,350,2013-03-31 00:00:00,Stir It Up (Live),Latin,0.99,1,0.99
Roberto Almeida,Brazil,350,2013-03-31 00:00:00,Refavela (Live),Latin,0.99,1,0.99
Mark Philips,Canada,351,2013-03-31 00:00:00,Quanta (Live),Latin,0.99,1,0.99
Mark Philips,Canada,351,2013-03-31 00:00:00,Pela Internet (Live),Latin,0.99,1,0.99
Alexandre Rocha,Brazil,349,2013-03-18 00:00:00,Is This Love (Live),Latin,0.99,1,0.99
Diego Gutiérrez,Argentina,348,2013-03-10 00:00:00,Take This Bottle,Rock,0.99,1,0.99
Diego Gutiérrez,Argentina,348,2013-03-10 00:00:00,Surprise! You're Dead!,Alternative & Punk,0.99,1,0.99
Diego Gutiérrez,Argentina,348,2013-03-10 00:00:00,Falamansa Song,Latin,0.99,1,0.99
Diego Gutiérrez,Argentina,348,2013-03-10 00:00:00,Medo De Escuro,Latin,0.99,1,0.99
Diego Gutiérrez,Argentina,348,2013-03-10 00:00:00,The Last Song,Rock,0.99,1,0.99
Diego Gutiérrez,Argentina,348,2013-03-10 00:00:00,Friend Of A Friend,Rock,0.99,1,0.99
Diego Gutiérrez,Argentina,348,2013-03-10 00:00:00,Times Like These,Alternative & Punk,0.99,1,0.99
Diego Gutiérrez,Argentina,348,2013-03-10 00:00:00,Monkey Wrench,Rock,0.99,1,0.99
Diego Gutiérrez,Argentina,348,2013-03-10 00:00:00,Everlong,Rock,0.99,1,0.99
Diego Gutiérrez,Argentina,348,2013-03-10 00:00:00,What Now My Love,Easy Listening,0.99,1,0.99
Diego Gutiérrez,Argentina,348,2013-03-10 00:00:00,It Was A Very Good Year,Easy Listening,0.99,1,0.99
Diego Gutiérrez,Argentina,348,2013-03-10 00:00:00,Entrando Na Sua (Intro),Latin,0.99,1,0.99
Diego Gutiérrez,Argentina,348,2013-03-10 00:00:00,Dujji,Latin,0.99,1,0.99
Diego Gutiérrez,Argentina,348,2013-03-10 00:00:00,Esperando Na Janela,Soundtrack,0.99,1,0.99
Lucas Mancini,Italy,347,2013-03-05 00:00:00,After Midnight,Blues,0.99,1,0.99
Lucas Mancini,Italy,347,2013-03-05 00:00:00,Promises,Blues,0.99,1,0.99
Lucas Mancini,Italy,347,2013-03-05 00:00:00,Lonely Stranger,Blues,0.99,1,0.99
Lucas Mancini,Italy,347,2013-03-05 00:00:00,San Francisco Bay Blues,Blues,0.99,1,0.99
Lucas Mancini,Italy,347,2013-03-05 00:00:00,Last Cup Of Sorrow,Alternative & Punk,0.99,1,0.99
Lucas Mancini,Italy,347,2013-03-05 00:00:00,Got That Feeling,Alternative & Punk,0.99,1,0.99
Lucas Mancini,Italy,347,2013-03-05 00:00:00,Midlife Crisis,Alternative & Punk,0.99,1,0.99
Lucas Mancini,Italy,347,2013-03-05 00:00:00,Be Aggressive,Alternative & Punk,0.99,1,0.99
Lucas Mancini,Italy,347,2013-03-05 00:00:00,Get Out,Rock,0.99,1,0.99
Marc Dubois,France,346,2013-03-02 00:00:00,Acelerou,Latin,0.99,1,0.99
Marc Dubois,France,346,2013-03-02 00:00:00,Atrás da Porta,Latin,0.99,1,0.99
Marc Dubois,France,346,2013-03-02 00:00:00,"Alô, Alô, Marciano",Latin,0.99,1,0.99
Marc Dubois,France,346,2013-03-02 00:00:00,As Aparências Enganam,Latin,0.99,1,0.99
Marc Dubois,France,346,2013-03-02 00:00:00,Layla,Blues,0.99,1,0.99
Marc Dubois,France,346,2013-03-02 00:00:00,Crossroads,Blues,0.99,1,0.99
Fynn Zimmermann,Germany,345,2013-03-01 00:00:00,Nem Um Dia,Latin,0.99,1,0.99
Fynn Zimmermann,Germany,345,2013-03-01 00:00:00,Açai,Latin,0.99,1,0.99
Fynn Zimmermann,Germany,345,2013-03-01 00:00:00,Flor De Lis,Latin,0.99,1,0.99
Fynn Zimmermann,Germany,345,2013-03-01 00:00:00,Azul,Latin,0.99,1,0.99
Ellie Sullivan,Canada,343,2013-02-28 00:00:00,Esquinas,Latin,0.99,1,0.99
Ellie Sullivan,Canada,343,2013-02-28 00:00:00,Se...,Latin,0.99,1,0.99
Madalena Sampaio,Portugal,344,2013-02-28 00:00:00,Lilás,Latin,0.99,1,0.99
Madalena Sampaio,Portugal,344,2013-02-28 00:00:00,Um Amor Puro,Latin,0.99,1,0.99
Aaron Mitchell,Canada,342,2013-02-15 00:00:00,Álibi,Latin,0.99,1,0.99
Michelle Brooks,USA,341,2013-02-07 00:00:00,Palavras Ao Vento,Latin,0.99,1,0.99
Michelle Brooks,USA,341,2013-02-07 00:00:00,Metrô. Linha 743,Latin,0.99,1,0.99
Michelle Brooks,USA,341,2013-02-07 00:00:00,Mis Penas Lloraba Yo (Ao Vivo) Soy Gitano (Tangos),Latin,0.99,1,0.99
Michelle Brooks,USA,341,2013-02-07 00:00:00,You Keep On Moving,Rock,0.99,1,0.99
Michelle Brooks,USA,341,2013-02-07 00:00:00,No No No,Rock,0.99,1,0.99
Michelle Brooks,USA,341,2013-02-07 00:00:00,Nobody's Home,Rock,0.99,1,0.99
Michelle Brooks,USA,341,2013-02-07 00:00:00,Maybe I'm A Leo,Rock,0.99,1,0.99
Michelle Brooks,USA,341,2013-02-07 00:00:00,Sometimes I Feel Like Screaming,Rock,0.99,1,0.99
Michelle Brooks,USA,341,2013-02-07 00:00:00,King Of Dreams,Rock,0.99,1,0.99
Michelle Brooks,USA,341,2013-02-07 00:00:00,Stormbringer,Rock,0.99,1,0.99
Michelle Brooks,USA,341,2013-02-07 00:00:00,The Battle Rages On,Rock,0.99,1,0.99
Michelle Brooks,USA,341,2013-02-07 00:00:00,One Man's Meat,Rock,0.99,1,0.99
Michelle Brooks,USA,341,2013-02-07 00:00:00,When Love & Hate Collide,Rock,0.99,1,0.99
Michelle Brooks,USA,341,2013-02-07 00:00:00,Otay,Jazz,0.99,1,0.99
Kara Nielsen,Denmark,340,2013-02-02 00:00:00,Caçador de Mim (Sá & Guarabyra),Latin,0.99,1,0.99
Kara Nielsen,Denmark,340,2013-02-02 00:00:00,Susie Q,Rock,0.99,1,0.99
Kara Nielsen,Denmark,340,2013-02-02 00:00:00,Commotion,Rock,0.99,1,0.99
Kara Nielsen,Denmark,340,2013-02-02 00:00:00,Run Through The Jungle,Rock,0.99,1,0.99
Kara Nielsen,Denmark,340,2013-02-02 00:00:00,Sweet Hitch-Hiker,Rock,0.99,1,0.99
Kara Nielsen,Denmark,340,2013-02-02 00:00:00,Tombstone Shadow,Rock,0.99,1,0.99
Kara Nielsen,Denmark,340,2013-02-02 00:00:00,The Midnight Special,Rock,0.99,1,0.99
Kara Nielsen,Denmark,340,2013-02-02 00:00:00,Molina,Rock,0.99,1,0.99
Kara Nielsen,Denmark,340,2013-02-02 00:00:00,Eu Sou Neguinha (Ao Vivo),Latin,0.99,1,0.99
François Tremblay,Canada,339,2013-01-30 00:00:00,Jungle Drums,Jazz,0.99,1,0.99
François Tremblay,Canada,339,2013-01-30 00:00:00,Pot-Pourri N.º 4,Bossa Nova,0.99,1,0.99
François Tremblay,Canada,339,2013-01-30 00:00:00,Pot-Pourri N.º 5,Bossa Nova,0.99,1,0.99
François Tremblay,Canada,339,2013-01-30 00:00:00,Por Que Será,Bossa Nova,0.99,1,0.99
François Tremblay,Canada,339,2013-01-30 00:00:00,Samba Em Prelúdio,Bossa Nova,0.99,1,0.99
François Tremblay,Canada,339,2013-01-30 00:00:00,Chão de Giz (Elba Ramalho),Latin,0.99,1,0.99
Manoj Pareek,India,338,2013-01-29 00:00:00,Up An' Atom,Jazz,0.99,1,0.99
Manoj Pareek,India,338,2013-01-29 00:00:00,Lemon Drop,Jazz,0.99,1,0.99
Manoj Pareek,India,338,2013-01-29 00:00:00,Overtime,Jazz,0.99,1,0.99
Manoj Pareek,India,338,2013-01-29 00:00:00,Don't Take Your Love From Me,Jazz,0.99,1,0.99
Steve Murray,United Kingdom,336,2013-01-28 00:00:00,Drum Boogie,Jazz,0.99,1,0.99
Steve Murray,United Kingdom,336,2013-01-28 00:00:00,Let Me Off Uptown,Jazz,0.99,1,0.99
Diego Gutiérrez,Argentina,337,2013-01-28 00:00:00,Opus No.1,Jazz,0.99,1,0.99
Diego Gutiérrez,Argentina,337,2013-01-28 00:00:00,How High The Moon,Jazz,0.99,1,0.99
Phil Hughes,United Kingdom,335,2013-01-15 00:00:00,Blue Rythm Fantasy,Jazz,0.99,1,0.99
Camille Bernard,France,334,2013-01-07 00:00:00,Slave,Rock,0.99,1,0.99
Camille Bernard,France,334,2013-01-07 00:00:00,Começaria Tudo Outra Vez,Latin,0.99,1,0.99
Camille Bernard,France,334,2013-01-07 00:00:00,Comportamento Geral,Latin,0.99,1,0.99
Camille Bernard,France,334,2013-01-07 00:00:00,Menino Do Rio,Latin,0.99,1,0.99
Camille Bernard,France,334,2013-01-07 00:00:00,Ando Meio Desligado,Alternative & Punk,0.99,1,0.99
Camille Bernard,France,334,2013-01-07 00:00:00,Rita Lee,Alternative & Punk,0.99,1,0.99
Camille Bernard,France,334,2013-01-07 00:00:00,Smoke On The Water,Rock,0.99,1,0.99
Camille Bernard,France,334,2013-01-07 00:00:00,Beija-Flor,Latin,0.99,1,0.99
Camille Bernard,France,334,2013-01-07 00:00:00,Caprichosos,Latin,0.99,1,0.99
Camille Bernard,France,334,2013-01-07 00:00:00,Do You Like The Way,Rock,0.99,1,0.99
Camille Bernard,France,334,2013-01-07 00:00:00,Manuel,Latin,0.99,1,0.99
Camille Bernard,France,334,2013-01-07 00:00:00,Do You Have Other Loves?,Latin,0.99,1,0.99
Camille Bernard,France,334,2013-01-07 00:00:00,'Round Midnight,Jazz,0.99,1,0.99
Camille Bernard,France,334,2013-01-07 00:00:00,E.S.P.,Jazz,0.99,1,0.99
Edward Francis,Canada,333,2013-01-02 00:00:00,Black Diamond,Rock,0.99,1,0.99
Edward Francis,Canada,333,2013-01-02 00:00:00,Shock Me,Rock,0.99,1,0.99
Edward Francis,Canada,333,2013-01-02 00:00:00,Calling Dr. Love,Rock,0.99,1,0.99
Edward Francis,Canada,333,2013-01-02 00:00:00,God Gave Rock 'n' Roll To You,Rock,0.99,1,0.99
Edward Francis,Canada,333,2013-01-02 00:00:00,Surrender,Jazz,0.99,1,0.99
Edward Francis,Canada,333,2013-01-02 00:00:00,Best Thing,Jazz,0.99,1,0.99
Edward Francis,Canada,333,2013-01-02 00:00:00,When I Come Around,Alternative & Punk,0.99,1,0.99
Edward Francis,Canada,333,2013-01-02 00:00:00,Walking Contradiction,Alternative & Punk,0.99,1,0.99
Edward Francis,Canada,333,2013-01-02 00:00:00,Minority,Alternative & Punk,0.99,1,0.99
Frank Ralston,USA,332,2012-12-30 00:00:00,Turn The Page,Metal,0.99,1,0.99
Frank Ralston,USA,332,2012-12-30 00:00:00,Astronomy,Metal,0.99,1,0.99
Frank Ralston,USA,332,2012-12-30 00:00:00,A Kind Of Magic,Rock,0.99,1,0.99
Frank Ralston,USA,332,2012-12-30 00:00:00,I Want To Break Free,Rock,0.99,1,0.99
Frank Ralston,USA,332,2012-12-30 00:00:00,Who Wants To Live Forever,Rock,0.99,1,0.99
Frank Ralston,USA,332,2012-12-30 00:00:00,The Invisible Man,Rock,0.99,1,0.99
Dan Miller,USA,331,2012-12-29 00:00:00,Momentos Que Marcam,Latin,0.99,1,0.99
Dan Miller,USA,331,2012-12-29 00:00:00,Bumbo Da Mangueira,Latin,0.99,1,0.99
Dan Miller,USA,331,2012-12-29 00:00:00,Santo Antonio,Latin,0.99,1,0.99
Dan Miller,USA,331,2012-12-29 00:00:00,Só Tinha De Ser Com Você,Latin,0.99,1,0.99
Frank Harris,USA,329,2012-12-28 00:00:00,Tanto Tempo,Latin,0.99,1,0.99
Frank Harris,USA,329,2012-12-28 00:00:00,Eu Vim Da Bahia - Live,Latin,0.99,1,0.99
Michelle Brooks,USA,330,2012-12-28 00:00:00,Linha Do Horizonte,Latin,0.99,1,0.99
Michelle Brooks,USA,330,2012-12-28 00:00:00,Abrir A Porta,Latin,0.99,1,0.99
Jennifer Peterson,Canada,328,2012-12-15 00:00:00,Tarde Em Itapoã,Latin,0.99,1,0.99
Luís Gonçalves,Brazil,327,2012-12-07 00:00:00,Interlude Zumbi,Latin,0.99,1,0.99
Luís Gonçalves,Brazil,327,2012-12-07 00:00:00,Rios Pontes & Overdrives,Latin,0.99,1,0.99
Luís Gonçalves,Brazil,327,2012-12-07 00:00:00,Lixo Do Mangue,Latin,0.99,1,0.99
Luís Gonçalves,Brazil,327,2012-12-07 00:00:00,Podes Crer,Reggae,0.99,1,0.99
Luís Gonçalves,Brazil,327,2012-12-07 00:00:00,A Cor Do Sol,Reggae,0.99,1,0.99
Luís Gonçalves,Brazil,327,2012-12-07 00:00:00,Doutor,Reggae,0.99,1,0.99
Luís Gonçalves,Brazil,327,2012-12-07 00:00:00,Linha Do Equador,Latin,0.99,1,0.99
Luís Gonçalves,Brazil,327,2012-12-07 00:00:00,TriboTchan,Pop,0.99,1,0.99
Luís Gonçalves,Brazil,327,2012-12-07 00:00:00,Reggae Tchan,Pop,0.99,1,0.99
Luís Gonçalves,Brazil,327,2012-12-07 00:00:00,Communication Breakdown(2),Rock,0.99,1,0.99
Luís Gonçalves,Brazil,327,2012-12-07 00:00:00,Carolina Hard-Core Ecstasy,Rock,0.99,1,0.99
Luís Gonçalves,Brazil,327,2012-12-07 00:00:00,X-9 2001,Soundtrack,0.99,1,0.99
Luís Gonçalves,Brazil,327,2012-12-07 00:00:00,Ipiranga 2001,Soundtrack,0.99,1,0.99
Luís Gonçalves,Brazil,327,2012-12-07 00:00:00,Água de Beber,Latin,0.99,1,0.99
Joakim Johansson,Sweden,326,2012-12-02 00:00:00,Jorge Da Capadócia,Latin,0.99,1,0.99
Joakim Johansson,Sweden,326,2012-12-02 00:00:00,Bem Devagar,Latin,0.99,1,0.99
Joakim Johansson,Sweden,326,2012-12-02 00:00:00,Mel,Latin,0.99,1,0.99
Joakim Johansson,Sweden,326,2012-12-02 00:00:00,Sozinho (Hitmakers Classic Mix),Latin,0.99,1,0.99
Joakim Johansson,Sweden,326,2012-12-02 00:00:00,Samba De Orly,Latin,0.99,1,0.99
Joakim Johansson,Sweden,326,2012-12-02 00:00:00,Apesar De Você,Latin,0.99,1,0.99
Joakim Johansson,Sweden,326,2012-12-02 00:00:00,Geni E O Zepelim,Latin,0.99,1,0.99
Joakim Johansson,Sweden,326,2012-12-02 00:00:00,O Cidadão Do Mundo,Latin,0.99,1,0.99
Joakim Johansson,Sweden,326,2012-12-02 00:00:00,Maracatu Atômico,Latin,0.99,1,0.99
Ladislav Kovács,Hungary,325,2012-11-29 00:00:00,Evil Dick,Alternative & Punk,0.99,1,0.99
Ladislav Kovács,Hungary,325,2012-11-29 00:00:00,King In Crimson,Metal,0.99,1,0.99
Ladislav Kovács,Hungary,325,2012-11-29 00:00:00,Book Of Thel,Metal,0.99,1,0.99
Ladislav Kovács,Hungary,325,2012-11-29 00:00:00,Machine Men,Metal,0.99,1,0.99
Ladislav Kovács,Hungary,325,2012-11-29 00:00:00,Let Me Love You Baby,Blues,0.99,1,0.99
Ladislav Kovács,Hungary,325,2012-11-29 00:00:00,Leave My Girl Alone,Blues,0.99,1,0.99
Marc Dubois,France,324,2012-11-28 00:00:00,Body Count,Alternative & Punk,0.99,1,0.99
Marc Dubois,France,324,2012-11-28 00:00:00,Bowels Of The Devil,Alternative & Punk,0.99,1,0.99
Marc Dubois,France,324,2012-11-28 00:00:00,KKK Bitch,Alternative & Punk,0.99,1,0.99
Marc Dubois,France,324,2012-11-28 00:00:00,Voodoo,Alternative & Punk,0.99,1,0.99
Fynn Zimmermann,Germany,322,2012-11-27 00:00:00,Cornucopia,Metal,0.99,1,0.99
Fynn Zimmermann,Germany,322,2012-11-27 00:00:00,Laguna Sunrise,Metal,0.99,1,0.99
Camille Bernard,France,323,2012-11-27 00:00:00,Under The Sun/Every Day Comes and Goes,Metal,0.99,1,0.99
Camille Bernard,France,323,2012-11-27 00:00:00,Body Count's In The House,Alternative & Punk,0.99,1,0.99
Hannah Schneider,Germany,321,2012-11-14 00:00:00,Snowblind,Metal,0.99,1,0.99
Heather Leacock,USA,320,2012-11-06 00:00:00,Amazing,Rock,0.99,1,0.99
Heather Leacock,USA,320,2012-11-06 00:00:00,You Oughta Know,Rock,0.99,1,0.99
Heather Leacock,USA,320,2012-11-06 00:00:00,Not The Doctor,Rock,0.99,1,0.99
Heather Leacock,USA,320,2012-11-06 00:00:00,It Ain't Like That,Rock,0.99,1,0.99
Heather Leacock,USA,320,2012-11-06 00:00:00,Por Causa De Você,Jazz,0.99,1,0.99
Heather Leacock,USA,320,2012-11-06 00:00:00,O Boto (Bôto),Jazz,0.99,1,0.99
Heather Leacock,USA,320,2012-11-06 00:00:00,Welcome Home (Sanitarium),Metal,0.99,1,0.99
Heather Leacock,USA,320,2012-11-06 00:00:00,Exploder,Rock,0.99,1,0.99
Heather Leacock,USA,320,2012-11-06 00:00:00,Doesn't Remind Me,Alternative & Punk,0.99,1,0.99
Heather Leacock,USA,320,2012-11-06 00:00:00,Money,Rock And Roll,0.99,1,0.99
Heather Leacock,USA,320,2012-11-06 00:00:00,Carol,Rock And Roll,0.99,1,0.99
Heather Leacock,USA,320,2012-11-06 00:00:00,Solo-Panhandler,Jazz,0.99,1,0.99
Heather Leacock,USA,320,2012-11-06 00:00:00,Bored To Tears,Metal,0.99,1,0.99
Heather Leacock,USA,320,2012-11-06 00:00:00,Blood In The Wall,Metal,0.99,1,0.99
Fernanda Ramos,Brazil,319,2012-11-01 00:00:00,Help Yourself,Pop,0.99,1,0.99
Fernanda Ramos,Brazil,319,2012-11-01 00:00:00,"Suite No. 3 in D, BWV 1068: III. Gavotte I & II",Classical,0.99,1,0.99
Fernanda Ramos,Brazil,319,2012-11-01 00:00:00,"Music for the Funeral of Queen Mary: VI. ""Thou Knowest, Lord, the Secrets of Our Hearts""",Classical,0.99,1,0.99
Fernanda Ramos,Brazil,319,2012-11-01 00:00:00,"Symphony No. 2, Op. 16 -  ""The Four Temperaments"": II. Allegro Comodo e Flemmatico",Classical,0.99,1,0.99
Fernanda Ramos,Brazil,319,2012-11-01 00:00:00,"String Quartet No. 12 in C Minor, D. 703 ""Quartettsatz"": II. Andante - Allegro assai",Classical,0.99,1,0.99
Fernanda Ramos,Brazil,319,2012-11-01 00:00:00,Fast As a Shark,Rock,0.99,1,0.99
Fernanda Ramos,Brazil,319,2012-11-01 00:00:00,Snowballed,Rock,0.99,1,0.99
Fernanda Ramos,Brazil,319,2012-11-01 00:00:00,Go Down,Rock,0.99,1,0.99
Fernanda Ramos,Brazil,319,2012-11-01 00:00:00,Hell Ain't A Bad Place To Be,Rock,0.99,1,0.99
Astrid Gruber,Austria,318,2012-10-29 00:00:00,"Peer Gynt Suite No.1, Op.46: 1. Morning Mood",Classical,0.99,1,0.99
Astrid Gruber,Austria,318,2012-10-29 00:00:00,"Symphony No. 41 in C Major, K. 551, ""Jupiter"": IV. Molto allegro",Classical,0.99,1,0.99
Astrid Gruber,Austria,318,2012-10-29 00:00:00,Just Friends,R&B/Soul,0.99,1,0.99
Astrid Gruber,Austria,318,2012-10-29 00:00:00,Wake Up Alone,R&B/Soul,0.99,1,0.99
Astrid Gruber,Austria,318,2012-10-29 00:00:00,Rehab (Hot Chip Remix),R&B/Soul,0.99,1,0.99
Astrid Gruber,Austria,318,2012-10-29 00:00:00,I Heard Love Is Blind,Pop,0.99,1,0.99
François Tremblay,Canada,317,2012-10-28 00:00:00,"Concerto for Cello and Orchestra in E minor, Op. 85: I. Adagio - Moderato",Classical,0.99,1,0.99
François Tremblay,Canada,317,2012-10-28 00:00:00,"Wellington's Victory or the Battle Symphony, Op.91: 2. Symphony of Triumph",Classical,0.99,1,0.99
François Tremblay,Canada,317,2012-10-28 00:00:00,Romeo et Juliette: No. 11 - Danse des Chevaliers,Classical,0.99,1,0.99
François Tremblay,Canada,317,2012-10-28 00:00:00,"Symphonie Fantastique, Op. 14: V. Songe d'une nuit du sabbat",Classical,0.99,1,0.99
Manoj Pareek,India,315,2012-10-27 00:00:00,"Concerto No.2 in F Major, BWV1047, I. Allegro",Classical,0.99,1,0.99
Manoj Pareek,India,315,2012-10-27 00:00:00,"Concerto for Piano No. 2 in F Minor, Op. 21: II. Larghetto",Classical,0.99,1,0.99
